38733	1785545280-KTP4	343	1:6155141	dicE[: :]m00cat :D	1	2026-07-31 20:48:32
38734	1785545280-KTP4	347	0:363246168	[NATO] NoName^	2	2026-07-31 20:48:37
38735	1785545280-KTP4	336	0:3612473	dicE[: :]player	1	2026-07-31 20:48:41
38736	1785545280-KTP4	298	1:11494215	[NATO] Hub	2	2026-07-31 20:48:44
38737	1785545280-KTP4	315	1:10468563	dicE[: :]element	1	2026-07-31 20:48:44
38738	1785545280-KTP4	333	1:351766339	[NATO] nightmare	2	2026-07-31 20:48:48
38739	1785545280-KTP4	316	1:1547256	dicE[: :]stealthlol	1	2026-07-31 20:49:10
38740	1785545280-KTP4	337	1:31962398	[NATO] baiko	2	2026-07-31 20:49:24
38775	1785546615-KTP3	306	0:2221518	[$] hypnotik 0_x	2	2026-07-31 21:10:23
38776	1785546615-KTP3	332	1:68033122	b.   reptaR＃nosleeptilgroups	1	2026-07-31 21:10:23
38779	1785546615-KTP3	326	0:1794	[$] billbsod	2	2026-07-31 21:10:43
38780	1785546615-KTP3	305	0:3906550	b.   sTarK_ x_0 <3＃77	1	2026-07-31 21:10:43
38781	1785546615-KTP3	317	0:749715	b.   тωὶﮐт	1	2026-07-31 21:10:48
38782	1785546615-KTP3	342	0:72967	b.   hey hi	1	2026-07-31 21:10:48
38783	1785546615-KTP3	330	1:6758404	b.   iTK	1	2026-07-31 21:10:50
38784	1785546615-KTP3	345	1:25292511	[$] nein_	2	2026-07-31 21:10:50
38785	1785546615-KTP3	311	0:99398	[$] cory?	2	2026-07-31 21:10:51
38786	1785546615-KTP3	331	0:642008661	[$] nomistizzle	2	2026-07-31 21:10:58
38787	1785546615-KTP3	350	1:24850	b.   steveeeeeeeeeveve	1	2026-07-31 21:11:05
38788	1785546615-KTP3	308	1:777438	[$] toki	2	2026-07-31 21:11:13
38801	1785548937-KTP1	292	1:2052836	[bb] piff	2	2026-07-31 21:49:03
38802	1785548937-KTP1	324	0:25429845	NoSo ! Sauvage	1	2026-07-31 21:49:03
38803	1785548937-KTP1	301	0:32793027	[bb] cK-	2	2026-07-31 21:49:04
38804	1785548937-KTP1	325	1:9833731	NoSo ! Bausch	1	2026-07-31 21:49:04
38805	1785548937-KTP1	341	1:67913	NoSo ! yayme	1	2026-07-31 21:49:27
38806	1785548937-KTP1	293	1:2312843	[bb] Polak	2	2026-07-31 21:49:27
38807	1785548937-KTP1	294	1:10054114	[bb] 3SidedQuarter	2	2026-07-31 21:49:32
38808	1785548937-KTP1	302	0:77934219	[bb] pb_	2	2026-07-31 21:49:32
38809	1785548937-KTP1	318	1:18676541	NoSo ! CrankinHawg	1	2026-07-31 21:49:32
38810	1785548937-KTP1	312	1:6122950	NoSo ! arachnid	1	2026-07-31 21:49:34
38811	1785548937-KTP1	322	0:123285	NoSo ! Khoi	1	2026-07-31 21:49:39
38812	1785548937-KTP1	295	0:104450108	[bb] burrito spider	2	2026-07-31 21:49:39
38813	1785549132-KTP4	328	0:15083886	[NATO] Maucin	2	2026-07-31 21:52:18
38814	1785549132-KTP4	296	1:9865547	вℓυтн | p12	1	2026-07-31 21:52:18
38815	1785549132-KTP4	333	1:351766339	[NATO] nightmare	2	2026-07-31 21:52:24
38816	1785549132-KTP4	334	1:64041420	alex is a cunt	1	2026-07-31 21:52:24
38817	1785549132-KTP4	299	1:93610	вℓυтн | patten	1	2026-07-31 21:52:55
38818	1785549132-KTP4	347	0:363246168	[NATO] NoName^	2	2026-07-31 21:52:55
38819	1785549132-KTP4	288	1:443810	вℓυтн | kroD-	1	2026-07-31 21:52:58
38820	1785549132-KTP4	298	1:11494215	[NATO] Hub	2	2026-07-31 21:52:58
38821	1785549132-KTP4	337	1:31962398	[NATO] baiko	2	2026-07-31 21:53:03
38822	1785549132-KTP4	309	1:51476452	煽る[bc]	1	2026-07-31 21:53:04
38823	1785549132-KTP4	290	0:836459725	TillJim	1	2026-07-31 21:53:04
38824	1785549132-KTP4	335	1:9446506	[NATO] findus	2	2026-07-31 21:53:14
38825	1785550090-KTP3	345	1:25292511	[$] nein_	1	2026-07-31 22:08:43
38826	1785550090-KTP3	330	1:6758404	b.   e p y o n	2	2026-07-31 22:08:43
38827	1785550090-KTP3	305	0:3906550	b.   sTarK_ x_0 <3＃77	2	2026-07-31 22:08:43
38828	1785550090-KTP3	308	1:777438	[$] toki	1	2026-07-31 22:08:46
38829	1785550090-KTP3	342	0:72967	b.   hey hi	2	2026-07-31 22:08:46
38830	1785550090-KTP3	331	0:642008661	[$] nomistizzle	1	2026-07-31 22:08:47
38831	1785550090-KTP3	317	0:749715	b.   тωὶﮐт	2	2026-07-31 22:08:47
38832	1785550090-KTP3	332	1:68033122	b.   reptaR＃nosleeptilgroups	2	2026-07-31 22:08:49
38833	1785550090-KTP3	326	0:1794	[$] billbsod	1	2026-07-31 22:08:49
38834	1785550090-KTP3	306	0:2221518	[$] hypnotik_0_x	1	2026-07-31 22:08:52
38835	1785550090-KTP3	311	0:99398	[$] cory?	1	2026-07-31 22:08:56
38836	1785550090-KTP3	350	1:24850	b.   steveeeeeeeeeveve	2	2026-07-31 22:08:57
38873	1785552718-KTP1	293	1:2312843	[bb] Polak	1	2026-07-31 22:52:07
38874	1785552718-KTP1	325	1:9833731	NoSo ! Bausch	2	2026-07-31 22:52:07
38875	1785552718-KTP1	302	0:77934219	[bb] pb_	1	2026-07-31 22:52:27
38876	1785552718-KTP1	324	0:25429845	NoSo ! Sauvage	2	2026-07-31 22:52:27
38877	1785552718-KTP1	341	1:67913	NoSo ! yayme	2	2026-07-31 22:52:27
38878	1785552718-KTP1	292	1:2052836	[bb] piff	1	2026-07-31 22:52:27
38879	1785552718-KTP1	318	1:18676541	NoSo ! CrankinHawg	2	2026-07-31 22:52:41
38880	1785552718-KTP1	322	0:123285	NoSo ! Khoi	2	2026-07-31 22:52:45
38881	1785552718-KTP1	339	1:961681828	[bb] bR0M ＃wetya	1	2026-07-31 22:52:45
38882	1785552718-KTP1	312	1:6122950	NoSo ! arachnid	2	2026-07-31 22:52:50
38883	1785552718-KTP1	294	1:10054114	[bb] 3SidedQuarter	1	2026-07-31 22:52:50
38884	1785552718-KTP1	301	0:32793027	[bb] cK-	1	2026-07-31 22:52:56
38897	1785554468-KTP2	343	1:6155141	dicE[: :]m00cat :D	1	2026-07-31 23:21:37
38898	1785554468-KTP2	295	0:104450108	[bb] burrito spider	2	2026-07-31 23:21:37
38899	1785554468-KTP2	342	0:72967	b.   hey hi	1	2026-07-31 23:21:43
38900	1785554468-KTP2	350	1:24850	b.   steveeeeeeeeeveve	2	2026-07-31 23:21:43
38901	1785554468-KTP2	317	0:749715	b.   тωὶﮐт	1	2026-07-31 23:21:44
38902	1785554468-KTP2	337	1:31962398	chopsticks master	2	2026-07-31 23:21:44
38903	1785554468-KTP2	290	0:836459725	TillJim	2	2026-07-31 23:21:45
38904	1785554468-KTP2	298	1:11494215	Hub	2	2026-07-31 23:21:49
38905	1785554468-KTP2	336	0:3612473	milo	1	2026-07-31 23:21:51
38906	1785554468-KTP2	299	1:93610	patten	1	2026-07-31 23:21:58
38907	1785554468-KTP2	334	1:64041420	G00sePatrol! Nicholson	1	2026-07-31 23:22:00
38908	1785554468-KTP2	328	0:15083886	[NATO] Maucin	2	2026-07-31 23:22:17
38921	1785558420-KTP1	293	1:2312843	[bb] Polak	1	2026-08-01 00:27:28
38922	1785558420-KTP1	290	0:836459725	TillJim	2	2026-08-01 00:27:28
38923	1785558420-KTP1	309	1:51476452	煽る[bc]	2	2026-08-01 00:27:33
38924	1785558420-KTP1	302	0:77934219	[bb] pb_	2	2026-08-01 00:27:40
38925	1785558420-KTP1	295	0:104450108	[bb] reppoĦ	1	2026-08-01 00:27:42
38926	1785558420-KTP1	332	1:68033122	b.   o[bb]y	2	2026-08-01 00:27:42
38927	1785558420-KTP1	301	0:32793027	[bb] cK-	1	2026-08-01 00:27:45
38928	1785558420-KTP1	350	1:24850	b.   steveeeeeeeeeveve	2	2026-08-01 00:27:45
38929	1785558420-KTP1	339	1:961681828	[bb] bR0M ＃wetya	1	2026-08-01 00:27:45
38930	1785558420-KTP1	299	1:93610	patten	2	2026-08-01 00:28:00
38931	1785558420-KTP1	334	1:64041420	clarence claymore	1	2026-08-01 00:28:02
38932	1785558420-KTP1	294	1:10054114	[bb] 3SidedQuarter	1	2026-08-01 00:28:17
38945	1785602793-KTP5	307	0:7735372	Does He Touch You??!!	1	2026-08-01 12:46:41
38946	1785602793-KTP5	309	1:51476452	ßℓυ†н | incite[bc]	2	2026-08-01 12:46:41
38947	1785602793-KTP5	334	1:64041420	G00sePatrol! Nicholson	2	2026-08-01 12:47:03
38948	1785602793-KTP5	302	0:77934219	[bb] pb_	1	2026-08-01 12:47:03
38949	1785602793-KTP5	292	1:2052836	piff	1	2026-08-01 12:47:05
38950	1785602793-KTP5	297	1:25130574	uR[TM]* zamp0lit	2	2026-08-01 12:47:05
38951	1785602793-KTP5	293	1:2312843	[bb] Polak	2	2026-08-01 12:47:10
38952	1785602793-KTP5	301	0:32793027	Empy	2	2026-08-01 12:47:19
38953	1785602793-KTP5	290	0:836459725	t3 ! s3 [tinydick]	1	2026-08-01 12:47:52
38954	1785602793-KTP5	288	1:443810	ßℓυ†н | kroD-	1	2026-08-01 12:48:09
38955	1785602793-KTP5	352	1:10437288	SirSnipeys	1	2026-08-01 12:49:09
38956	1785602793-KTP5	295	0:104450108	[bb] reppoĦ	2	2026-08-01 12:51:46
38957	1785602793-KTP5	351	1:16016464	[bb] bR0M ＃wetya	2	2026-08-01 12:52:02
38958	1785604799-KTP3	351	1:16016464	[bb] bR0M ＃4petey<3	1	2026-08-01 13:20:32
38959	1785604799-KTP3	347	0:363246168	[NATO] NoName^	2	2026-08-01 13:20:32
38960	1785604799-KTP3	294	1:10054114	[bb] 3SidedQuarter ＃4 -|Ea|-	1	2026-08-01 13:20:36
38961	1785604799-KTP3	335	1:9446506	[NATO] Ho0liii <3 nakk	2	2026-08-01 13:20:36
38962	1785604799-KTP3	298	1:11494215	[NATO] Hub	2	2026-08-01 13:20:38
38963	1785604799-KTP3	292	1:2052836	[bb] piff ＃4Monty	1	2026-08-01 13:20:38
38964	1785604799-KTP3	328	0:15083886	[NATO] Sq =)))	2	2026-08-01 13:20:41
38965	1785604799-KTP3	295	0:104450108	[bb] reppoĦ ＃4bigbird	1	2026-08-01 13:20:41
38966	1785604799-KTP3	333	1:351766339	[NATO] nightmare＃old	2	2026-08-01 13:20:41
38967	1785604799-KTP3	302	0:77934219	[bb] pb_	1	2026-08-01 13:20:45
38968	1785604799-KTP3	337	1:31962398	[NATO] baiko	2	2026-08-01 13:21:05
38969	1785604799-KTP3	301	0:32793027	[bb] cK- ＃phillylan2026	1	2026-08-01 13:21:05
38970	1785605141-KTP5	334	1:64041420	ßℓυ†н | nicholson	1	2026-08-01 13:25:48
38971	1785605141-KTP5	325	1:9833731	NoSo ! Bausch	2	2026-08-01 13:25:48
38972	1785605141-KTP5	309	1:51476452	ßℓυ†н | incite[bc]	1	2026-08-01 13:26:12
38973	1785605141-KTP5	322	0:123285	NoSo ! Khoi	2	2026-08-01 13:26:12
38974	1785605141-KTP5	341	1:67913	NoSo ! yayme	2	2026-08-01 13:26:16
38975	1785605141-KTP5	312	1:6122950	NoSo ! arachnid	2	2026-08-01 13:26:21
38976	1785605141-KTP5	299	1:93610	ßℓυ†н | patten	1	2026-08-01 13:26:21
38977	1785605176-KTP4	320	1:8702451	****JTM   ian <3 h1sey	1	2026-08-01 13:26:21
38978	1785605176-KTP4	350	1:24850	b.   steve	2	2026-08-01 13:26:21
38979	1785605176-KTP4	327	1:1699528	****JTM   jules	1	2026-08-01 13:26:22
38980	1785605176-KTP4	332	1:68033122	b.   reptaR	2	2026-08-01 13:26:22
38981	1785605141-KTP5	290	0:836459725	ßℓυ†н | TillJim	1	2026-08-01 13:26:24
38982	1785605141-KTP5	288	1:443810	ßℓυ†н | kroD-	1	2026-08-01 13:26:25
38983	1785605141-KTP5	296	1:9865547	ßℓυ†н | p12	1	2026-08-01 13:26:28
38984	1785605141-KTP5	318	1:18676541	NoSo ! CrankinHawg	2	2026-08-01 13:26:39
38985	1785605141-KTP5	324	0:25429845	NoSo ! Savage¬	2	2026-08-01 13:26:39
38986	1785605176-KTP4	291	0:741614372	****JTM   omenayr.mp3	1	2026-08-01 13:26:45
38987	1785605176-KTP4	313	0:74027	****JTM   LaNGoNdd<3vt	1	2026-08-01 13:26:46
38988	1785605176-KTP4	317	0:749715	b.   тωὶﮐт	2	2026-08-01 13:26:46
38989	1785605176-KTP4	342	0:72967	b.   hey hi	2	2026-08-01 13:26:46
38990	1785605176-KTP4	314	0:4492	****JTM   mogers <3 h1sey	1	2026-08-01 13:26:48
38991	1785605176-KTP4	305	0:3906550	b.   sTarK_ x_0 <3＃77	2	2026-08-01 13:26:48
38992	1785605176-KTP4	323	0:78863	****JTM   ddorito	1	2026-08-01 13:26:52
38993	1785605176-KTP4	330	1:6758404	b.   e p y o n	2	2026-08-01 13:26:52
38994	1785605209-KTP2	310	0:10230748	iH.hildebrand?	1	2026-08-01 13:26:57
38995	1785605209-KTP2	352	1:10437288	uR[TM]* SirSnipeys	2	2026-08-01 13:26:57
38996	1785605209-KTP2	346	0:237126	uR[TM]* HLAH	2	2026-08-01 13:27:21
38997	1785605209-KTP2	304	0:16983	iH.vertex	1	2026-08-01 13:27:22
38998	1785605209-KTP2	338	0:11692441	iH.monday	1	2026-08-01 13:27:23
38999	1785605209-KTP2	307	0:7735372	uR[TM]* Ke:>^1.de	2	2026-08-01 13:27:23
39000	1785605209-KTP2	344	0:6291720	uR[TM]* Jee＃minou.exe	2	2026-08-01 13:27:29
39001	1785605209-KTP2	289	1:748805	iH.seanality	1	2026-08-01 13:27:30
39002	1785605209-KTP2	340	1:955338590	uR[TM]* Kevs Dolmetscher	2	2026-08-01 13:27:30
39003	1785605209-KTP2	297	1:25130574	uR[TM]* zamp0lit	2	2026-08-01 13:27:31
39004	1785605209-KTP2	300	0:90794	iH.kanguhhh?!	1	2026-08-01 13:27:31
39005	1785605209-KTP2	348	0:2996359	iH.s i k <3 n a t	1	2026-08-01 13:27:31
39006	1785605269-KTP1	321	0:8832199	dicE[: :]Gorilla[bc] <3Cooper	2	2026-08-01 13:27:57
39007	1785605269-KTP1	345	1:25292511	[$] nein_	1	2026-08-01 13:27:57
39008	1785605269-KTP1	343	1:6155141	dicE[: :]m00cat :D	2	2026-08-01 13:28:26
39009	1785605269-KTP1	331	0:642008661	[$] nomistizzle	1	2026-08-01 13:28:26
39010	1785605269-KTP1	306	0:2221518	[$] hypnotik_ 0_x	1	2026-08-01 13:28:28
39011	1785605269-KTP1	315	1:10468563	dicE[: :]element	2	2026-08-01 13:28:40
39012	1785605269-KTP1	326	0:1794	[$] billbsod	1	2026-08-01 13:28:40
39013	1785605269-KTP1	308	1:777438	[$] tokih	1	2026-08-01 13:28:44
39014	1785605269-KTP1	319	0:281787	dicE[: :]warchyld[dd]	2	2026-08-01 13:28:44
39015	1785605269-KTP1	311	0:99398	[$] cory 4 hvk	1	2026-08-01 13:28:46
39016	1785605269-KTP1	316	1:1547256	dicE[: :]stealthlol＃kingCOOP	2	2026-08-01 13:28:49
39017	1785605269-KTP1	336	0:3612473	dicE[: :]player	2	2026-08-01 13:29:06
39078	1785609337-KTP2	342	0:72967	b.   hey hi <3 dustbin	1	2026-08-01 14:35:43
39079	1785609337-KTP2	310	0:10230748	iH.hildebrand?	2	2026-08-01 14:35:43
39080	1785609337-KTP2	348	0:2996359	iH.s i k <3 n a t	2	2026-08-01 14:35:46
39081	1785609337-KTP2	332	1:68033122	b.   reptaR	1	2026-08-01 14:36:12
39082	1785609337-KTP2	350	1:24850	b.   steve	1	2026-08-01 14:36:14
39083	1785609337-KTP2	304	0:16983	iH.vertex	2	2026-08-01 14:36:15
39084	1785609337-KTP2	330	1:6758404	b.   e p y o n	1	2026-08-01 14:36:23
39085	1785609337-KTP2	300	0:90794	iH.kanguhhh?!	2	2026-08-01 14:36:23
39086	1785609337-KTP2	338	0:11692441	iH.monday	2	2026-08-01 14:36:26
39087	1785609337-KTP2	317	0:749715	b.   тωὶﮐт	1	2026-08-01 14:36:28
39088	1785609337-KTP2	305	0:3906550	b.   sTarK_ x_0 <3＃77	1	2026-08-01 14:36:36
39089	1785609337-KTP2	289	1:748805	iH.seanality	2	2026-08-01 14:37:08
39090	1785609454-KTP1	321	0:8832199	dicE[: :]Gorilla[bc] <3Cooper	1	2026-08-01 14:38:06
39091	1785609454-KTP1	309	1:51476452	ßℓυ†н | incite[bc]	2	2026-08-01 14:38:06
39092	1785609454-KTP1	288	1:443810	ßℓυ†н | kroD-	2	2026-08-01 14:38:08
39093	1785609454-KTP1	316	1:1547256	dicE[: :]stealthlol＃kingCOOP	1	2026-08-01 14:38:09
39094	1785609454-KTP1	299	1:93610	ßℓυ†н | patten	2	2026-08-01 14:38:09
39095	1785609454-KTP1	319	0:281787	dicE[: :]warchyld[dd]	1	2026-08-01 14:38:10
39096	1785609454-KTP1	296	1:9865547	ßℓυ†н | p12	2	2026-08-01 14:38:10
39097	1785609454-KTP1	334	1:64041420	ßℓυ†н | nicholson	2	2026-08-01 14:38:10
39098	1785609454-KTP1	315	1:10468563	dicE[: :]element	1	2026-08-01 14:38:17
39099	1785609454-KTP1	290	0:836459725	ßℓυ†н | TillJim	2	2026-08-01 14:38:17
39100	1785609454-KTP1	343	1:6155141	dicE[: :]m00cat :D	1	2026-08-01 14:38:24
39101	1785609454-KTP1	336	0:3612473	dicE[: :]player	1	2026-08-01 14:39:20
39102	1785609569-KTP5	331	0:642008661	[$] nomistizzle	2	2026-08-01 14:39:35
39103	1785609569-KTP5	294	1:10054114	[bb] 3SidedQuarter ＃4 -|Ea|-	1	2026-08-01 14:39:35
39104	1785609569-KTP5	351	1:16016464	[bb] bR0M ＃4BIGDAWG	1	2026-08-01 14:40:02
39105	1785609569-KTP5	311	0:99398	[$] cory 4 hvk	2	2026-08-01 14:40:02
39106	1785609594-KTP3	298	1:11494215	[NATO] Hub	2	2026-08-01 14:40:02
39107	1785609594-KTP3	318	1:18676541	NoSo ! CrankinHawg	1	2026-08-01 14:40:02
39108	1785609569-KTP5	295	0:104450108	[bb] reppoĦ ＃4bigbird	1	2026-08-01 14:40:03
39109	1785609569-KTP5	345	1:25292511	[$] nein_	2	2026-08-01 14:40:03
39110	1785609594-KTP3	335	1:9446506	[NATO] Ho0liii <3 nakk	2	2026-08-01 14:40:04
39111	1785609594-KTP3	312	1:6122950	NoSo ! arachnid	1	2026-08-01 14:40:04
39112	1785609569-KTP5	306	0:2221518	[$] hypnotik_ 0_x	2	2026-08-01 14:40:05
39113	1785609602-KTP4	323	0:78863	****JTM   ddorito	1	2026-08-01 14:40:08
39114	1785609602-KTP4	344	0:6291720	uR[TM]* Jee＃minou.exe	2	2026-08-01 14:40:08
39115	1785609569-KTP5	308	1:777438	[$] tokih	2	2026-08-01 14:40:11
39116	1785609569-KTP5	326	0:1794	[$] billbsod	2	2026-08-01 14:40:19
39117	1785609569-KTP5	301	0:32793027	[bb] cK- ＃phillylan2026	1	2026-08-01 14:40:19
39118	1785609569-KTP5	292	1:2052836	[bb] piff ＃4Monty	1	2026-08-01 14:40:23
39119	1785609569-KTP5	293	1:2312843	[bb] Aderlak // el forko	1	2026-08-01 14:40:30
39120	1785609602-KTP4	307	0:7735372	uR[TM]* Ke:>^1.de	2	2026-08-01 14:40:34
39121	1785609602-KTP4	320	1:8702451	****JTM   ian	1	2026-08-01 14:40:34
39122	1785609602-KTP4	352	1:10437288	uR[TM]* SirSnipeys	2	2026-08-01 14:40:37
39123	1785609594-KTP3	322	0:123285	NoSo ! Khoi	1	2026-08-01 14:40:37
39124	1785609594-KTP3	328	0:15083886	[NATO] Sq =)))	2	2026-08-01 14:40:37
39125	1785609602-KTP4	327	1:1699528	****JTM   jules	1	2026-08-01 14:40:38
39126	1785609594-KTP3	324	0:25429845	NoSo ! Savage¬	1	2026-08-01 14:40:38
39127	1785609602-KTP4	313	0:74027	****JTM   LaNGoNdd<3vt	1	2026-08-01 14:40:40
39128	1785609602-KTP4	291	0:741614372	****JTM   omenayr.mp3	1	2026-08-01 14:40:41
39129	1785609594-KTP3	337	1:31962398	[NATO] baiko ＃gubbe.se	2	2026-08-01 14:40:48
39130	1785609594-KTP3	341	1:67913	NoSo ! yayme	1	2026-08-01 14:40:48
39131	1785609594-KTP3	333	1:351766339	[NATO] nightmare＃old	2	2026-08-01 14:40:48
39132	1785609594-KTP3	325	1:9833731	NoSo ! Bausch	1	2026-08-01 14:41:02
39133	1785609602-KTP4	340	1:955338590	uR[TM]* Kevs Dolmetscher	2	2026-08-01 14:41:06
39134	1785609602-KTP4	346	0:237126	uR[TM]* HLAH	2	2026-08-01 14:41:07
39135	1785609602-KTP4	297	1:25130574	uR[TM]* zamp0lit	2	2026-08-01 14:41:09
39136	1785609602-KTP4	314	0:4492	****JTM   mogers <3 h1sey	1	2026-08-01 14:41:09
39137	1785609594-KTP3	347	0:363246168	[NATO] NoName^	2	2026-08-01 14:41:43
39198	1785613411-KTP5	345	1:25292511	[$] nein_	2	2026-08-01 15:44:05
39199	1785613411-KTP5	305	0:3906550	b.   sTarK_ x_0 <3＃77	1	2026-08-01 15:44:05
39200	1785613411-KTP5	330	1:6758404	b.   e p y o n	1	2026-08-01 15:44:09
39201	1785613411-KTP5	308	1:777438	[$] tokih	2	2026-08-01 15:44:13
39202	1785613411-KTP5	342	0:72967	b.   hey hi <3 dustbin	1	2026-08-01 15:44:13
39203	1785613411-KTP5	350	1:24850	b.   steve	1	2026-08-01 15:44:16
39204	1785613411-KTP5	326	0:1794	[$] billbsod	2	2026-08-01 15:44:16
39205	1785613411-KTP5	331	0:642008661	[$] nomistizzle	2	2026-08-01 15:44:22
39206	1785613411-KTP5	332	1:68033122	b.   reptaR	1	2026-08-01 15:44:22
39207	1785613411-KTP5	311	0:99398	[$] cory 4 hvk	2	2026-08-01 15:44:24
39208	1785613411-KTP5	317	0:749715	b.   тωὶﮐт	1	2026-08-01 15:44:24
39209	1785613411-KTP5	306	0:2221518	[$] hypnotik_ 0_x	2	2026-08-01 15:44:28
39210	1785613505-KTP4	291	0:741614372	****JTM   omenayr.mp3	2	2026-08-01 15:45:14
39211	1785613505-KTP4	301	0:32793027	[bb] cK- ＃phillylan2026	1	2026-08-01 15:45:14
39212	1785613627-KTP4	302	0:77934219	[bb] pb_	2	2026-08-01 15:47:34
39213	1785613627-KTP4	313	0:74027	****JTM   LaNGoNdd<3vt	1	2026-08-01 15:47:34
39214	1785613627-KTP4	323	0:78863	****JTM   ddorito	1	2026-08-01 15:47:34
39215	1785613627-KTP4	301	0:32793027	[bb] cK- ＃phillylan2026	2	2026-08-01 15:47:41
39216	1785613638-KTP2	296	1:9865547	ßℓυ†н | p12	1	2026-08-01 15:47:43
39217	1785613638-KTP2	289	1:748805	iH.seanality	2	2026-08-01 15:47:43
39218	1785613627-KTP4	293	1:2312843	[bb] Polak needs some tox	2	2026-08-01 15:47:44
39219	1785613627-KTP4	320	1:8702451	****JTM   ian	1	2026-08-01 15:47:44
39220	1785613627-KTP4	295	0:104450108	[bb] reppoĦ ＃4Yaso_	2	2026-08-01 15:47:45
39221	1785613627-KTP4	327	1:1699528	****JTM   jules	1	2026-08-01 15:47:45
39222	1785613638-KTP2	290	0:836459725	ßℓυ†н | TillJim	1	2026-08-01 15:47:46
39223	1785613627-KTP4	292	1:2052836	[bb] piff ＃4Monty	2	2026-08-01 15:47:46
39224	1785613627-KTP4	291	0:741614372	****JTM   omenayr.mp3	1	2026-08-01 15:47:46
39225	1785613638-KTP2	304	0:16983	iH.vertex	2	2026-08-01 15:47:51
39226	1785613638-KTP2	334	1:64041420	ßℓυ†н | nicholson	1	2026-08-01 15:47:51
39227	1785613638-KTP2	348	0:2996359	iH.s i k <3 n a t	2	2026-08-01 15:47:55
39228	1785613638-KTP2	309	1:51476452	ßℓυ†н | incite[bc]	1	2026-08-01 15:47:55
39229	1785613627-KTP4	351	1:16016464	[bb] bR0M ＃4BIGDAWG	2	2026-08-01 15:48:04
39230	1785613638-KTP2	300	0:90794	iH.kanguhhh?!	2	2026-08-01 15:48:12
39231	1785613638-KTP2	338	0:11692441	iH.monday	2	2026-08-01 15:48:14
39232	1785613638-KTP2	288	1:443810	ßℓυ†н | kroD-	1	2026-08-01 15:48:18
39233	1785613638-KTP2	310	0:10230748	iH.hildebrand?	2	2026-08-01 15:48:30
39234	1785613627-KTP4	314	0:4492	****JTM   mogers <3 h1sey	1	2026-08-01 15:48:31
39235	1785613638-KTP2	299	1:93610	ßℓυ†н | patten	1	2026-08-01 15:48:56
39236	1785613816-KTP1	312	1:6122950	NoSo ! arachnid	2	2026-08-01 15:50:52
39237	1785613816-KTP1	319	0:281787	dicE[: :]warchyld[dd]	1	2026-08-01 15:50:52
39238	1785613816-KTP1	321	0:8832199	dicE[: :]Gorilla[bc] <3Cooper	1	2026-08-01 15:50:53
39239	1785613816-KTP1	325	1:9833731	NoSo ! Bausch	2	2026-08-01 15:50:53
39240	1785613816-KTP1	322	0:123285	NoSo ! Khoi	2	2026-08-01 15:50:54
39241	1785613816-KTP1	324	0:25429845	NoSo ! Savage¬	2	2026-08-01 15:50:55
39242	1785613816-KTP1	336	0:3612473	dicE[: :]player	1	2026-08-01 15:50:55
39243	1785613816-KTP1	315	1:10468563	dicE[: :]element	1	2026-08-01 15:51:01
39244	1785613816-KTP1	318	1:18676541	NoSo ! CrankinHawg	2	2026-08-01 15:51:02
39245	1785613816-KTP1	341	1:67913	NoSo ! yayme	2	2026-08-01 15:51:16
39246	1785613816-KTP1	316	1:1547256	dicE[: :]stealthlol＃kingCOOP	1	2026-08-01 15:51:16
39247	1785613816-KTP1	343	1:6155141	dicE[: :]m00cat :D	1	2026-08-01 15:51:19
39248	1785613970-KTP3	344	0:6291720	uR[TM]* Jee＃minou.exe	2	2026-08-01 15:52:59
39249	1785613970-KTP3	335	1:9446506	[NATO] Ho0liii <3 nakk	1	2026-08-01 15:52:59
39250	1785613970-KTP3	337	1:31962398	[NATO] baiko ＃gubbe.se	1	2026-08-01 15:53:17
39251	1785613970-KTP3	352	1:10437288	uR[TM]* SirSnipeys	2	2026-08-01 15:53:17
39252	1785613970-KTP3	298	1:11494215	[NATO] Hub	1	2026-08-01 15:53:20
39253	1785613970-KTP3	307	0:7735372	uR[TM]* Ke:>^1.de	2	2026-08-01 15:53:23
39254	1785613970-KTP3	347	0:363246168	[NATO] NoName^	1	2026-08-01 15:53:26
39255	1785613970-KTP3	297	1:25130574	uR[TM]* zamp0lit	2	2026-08-01 15:53:28
39256	1785613970-KTP3	328	0:15083886	[NATO] Sq =)))	1	2026-08-01 15:53:28
39257	1785613970-KTP3	340	1:955338590	uR[TM]* Kevs Dolmetscher	2	2026-08-01 15:53:32
39258	1785613970-KTP3	333	1:351766339	[NATO] nightmare＃old	1	2026-08-01 15:53:32
39259	1785613970-KTP3	346	0:237126	uR[TM]* HLAH	2	2026-08-01 15:53:51
39320	1785622255-KTP4	318	1:18676541	NoSo ! CrankinHawg	2	2026-08-01 18:11:04
39321	1785622255-KTP4	311	0:99398	[$] cory 4 swiss	1	2026-08-01 18:11:04
39322	1785622255-KTP4	326	0:1794	[$] billbsod	1	2026-08-01 18:11:05
39323	1785622255-KTP4	324	0:25429845	NoSo ! Savage¬	2	2026-08-01 18:11:05
39324	1785622255-KTP4	322	0:123285	NoSo ! Khoi	2	2026-08-01 18:11:25
39325	1785622255-KTP4	341	1:67913	NoSo ! yayme	2	2026-08-01 18:11:26
